;idno;univ;year;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
4592;pu2116;PolyU;2011;0.0;0.2484842836856842;0.0;0.0;0.17624711990356445;0.058087743818759925;0.0;0.0;0.0;0.0;0.0;0.0;0.21228347718715668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08672695606946945;0.0;0.0;0.0;0.0;0.07179413735866548;0.0;0.0;0.0;0.0;0.012449592351913452;0.0;0.0;0.0;0.12426729500293733;0.0
4593;pu2117;PolyU;2011;0.18023748695850367;0.28371164202690125;0.0;0.0;0.0;0.0;0.0;0.082832470536232;0.0;0.0;0.0;0.0;0.11123588681221007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1274983286857605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10385492444038393;0.06278524547815323;0.0;0.039092350751161575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4594;pu2118;PolyU;2011;0.0;0.0;0.0;0.0;0.9560523033142091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019873982295393944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4595;pu2120;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010749762877821922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9407755732536316;0.0;0.0;0.0;0.03902238607406616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4596;pu2121;PolyU;2011;0.4849639236927033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01104030292481184;0.0;0.0;0.0;0.0;0.15286819636821747;0.0;0.11302047967910768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2296532839536667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4597;pu2122;PolyU;2011;0.0;0.0;0.0;0.2083688974380493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0106540871784091;0.06617534905672072;0.0;0.0;0.0;0.0;0.0;0.0;0.032541491091251366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17607596516609192;0.0;0.0;0.0;0.0;0.0;0.0;0.013350918889045715;0.0;0.0;0.0;0.4803928434848786;0.0;0.0
4598;pu2123;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1981275975704193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3996431827545166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2701229453086853;0.0;0.0;0.0;0.0;0.0;0.0;0.10608796030282974;0.0;0.0;0.0;0.0;0.0;0.0
4599;pu2124;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5529415011405945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4438131153583527;0.0;0.0
4600;pu2127;PolyU;2011;0.6799763441085815;0.10395311564207076;0.0;0.0;0.028029398992657658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17490153014659882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4601;pu2128;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0589560978114605;0.06702122092247009;0.0;0.12764939665794373;0.0;0.0;0.0;0.04386446997523308;0.0;0.0;0.020248660817742348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022418713197112083;0.043051619082689285;0.0;0.2612380087375641;0.0;0.0;0.07200360298156737;0.0;0.0;0.0;0.1710387021303177;0.0;0.06616979837417603;0.04275261610746384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4602;pu2129;PolyU;2011;0.12354748696088792;0.12138565629720688;0.02220882661640644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08410295844078064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6261100769042969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01698353700339794;0.0;0.0;0.0;0.0;0.0
4603;pu2130;PolyU;2011;0.6066780686378479;0.13717858493328094;0.0;0.0;0.0;0.0;0.0;0.24249593913555145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4604;pu2131;PolyU;2011;0.5292993783950806;0.0;0.0;0.0;0.0;0.0;0.013966635800898077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14186419546604154;0.0;0.0;0.0;0.0;0.0;0.0;0.20142821967601776;0.0;0.05957655608654022;0.0;0.0;0.044580645859241486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4605;pu2132;PolyU;2011;0.0;0.5129367113113403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1272672563791275;0.0;0.0;0.0;0.0;0.13347890973091125;0.0;0.0;0.0;0.0;0.0;0.20137308537960047;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4606;pu2133;PolyU;2011;0.0787416398525238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18003961443901062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7341789007186891;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4607;pu2134;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6591442227363586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05436287820339203;0.0;0.0;0.0;0.0;0.0;0.0;0.2009839862585068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.063179612159729;0.0
4608;pu2136;PolyU;2011;0.0;0.0;0.3251517713069916;0.0;0.0;0.0;0.0;0.29593032598495483;0.0;0.0;0.0;0.0;0.0;0.06248050928115845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29481148719787603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4609;pu2137;PolyU;2011;0.0;0.0;0.0843922421336174;0.0;0.0;0.0;0.0;0.5082160234451294;0.0;0.0;0.0;0.0;0.0616549476981163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.050781194120645516;0.0;0.0;0.0;0.0;0.0;0.039703674614429474;0.05516692623496056;0.018510689958930016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02937190979719162;0.0;0.0;0.05087592452764511;0.08857835829257965;0.0
4610;pu2139;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15564434230327606;0.0;0.0;0.0;0.0;0.3148933947086334;0.0;0.0;0.12798382341861725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2200121432542801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07416167110204698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09421244263648987;0.0
4611;pu2140;PolyU;2011;0.0214233435690403;0.0;0.0;0.0;0.0;0.0;0.0;0.8339138627052307;0.0;0.0;0.0;0.0;0.0;0.030732557177543637;0.0;0.0;0.0;0.0;0.013660833239555359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02933029644191265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06066647544503213;0.0;0.0;0.0
4612;pu2141;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6967555284500122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28969064354896545;0.0;0.0;0.0
4613;pu2142;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15572376549243927;0.0;0.0;0.0;0.0;0.314903199672699;0.0;0.0;0.12801319360733032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2200028896331787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0740509107708931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09421392530202866;0.0
4614;pu2143;PolyU;2011;0.12354407459497453;0.12138861417770384;0.022134995087981224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08414173126220703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6261430382728577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016986118629574776;0.0;0.0;0.0;0.0;0.0
4615;pu2144;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5529436469078064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4438110291957855;0.0;0.0
4616;pu2145;PolyU;2011;0.07875474542379379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1800403594970703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7341650724411011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4617;pu2146;PolyU;2011;0.03825127333402634;0.3371542692184448;0.0;0.0;0.012146257795393469;0.0;0.0;0.20106679201126101;0.0;0.0;0.0;0.0;0.0;0.09265017509460448;0.01903381012380123;0.0;0.04392435401678085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0373544879257679;0.0;0.0;0.0;0.05321118235588074;0.060566067695617676;0.0;0.0;0.0;0.03922046348452568;0.0;0.02426036633551121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.030311811715364456;0.0
4618;pu2147;PolyU;2011;0.20436887443065646;0.12007881700992586;0.0;0.0;0.0;0.0;0.0;0.32191002368927;0.0;0.0;0.0;0.0;0.08263969421386719;0.0;0.11897526681423187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028424074873328212;0.0;0.0;0.0;0.04751640558242798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01612222194671631;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028138641268014908;0.01597199216485024
4619;pu2149;PolyU;2011;0.0;0.0;0.1330762654542923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029132531955838207;0.024678565561771396;0.0;0.0;0.0357847586274147;0.0;0.0;0.04449475556612015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08416634052991867;0.0;0.0;0.0;0.0;0.0;0.0;0.3638616502285004;0.0;0.0;0.0;0.27941691875457764;0.0;0.0
4620;pu2150;PolyU;2011;0.0;0.14555753767490387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2951034605503082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18220476806163788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3644107580184937;0.0;0.0;0.0
4621;pu2151;PolyU;2011;0.04437175393104553;0.0;0.0;0.0;0.0;0.0;0.0;0.5090470314025879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3100512623786926;0.0;0.11894754320383072;0.0
4622;pu2152;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5192499160766602;0.0;0.0;0.029371332377195362;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.111967034637928;0.0;0.0;0.0;0.0;0.0;0.0;0.1497800350189209;0.0;0.044687598943710334;0.0;0.0;0.0;0.0;0.0;0.0;0.12281202524900435;0.0
4623;pu2153;PolyU;2011;0.0;0.5811362862586975;0.0;0.03779057413339615;0.0;0.01751452498137951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027290262281894684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06507255136966705;0.0;0.0;0.0;0.0;0.0;0.0;0.1439635306596756;0.0;0.11704578250646593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4624;pu2154;PolyU;2011;0.05403612181544304;0.0;0.0;0.0;0.0;0.0;0.0;0.28084659576416016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4706755876541138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13058523833751678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05468403920531273;0.0;0.0
4625;pu2155;PolyU;2011;0.2145705372095108;0.10050388425588608;0.0;0.0;0.06188766285777093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3658777475357056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11717139184474945;0.0;0.0;0.0;0.0;0.0;0.09742222726345062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03446674719452858;0.0
4626;pu2156;PolyU;2011;0.17634816467761993;0.2640334665775299;0.0;0.07819560170173645;0.0;0.0;0.0;0.10058124363422394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01794484071433544;0.0;0.0406658835709095;0.0;0.0;0.0;0.0;0.04456425458192825;0.0;0.04674535244703293;0.0;0.0;0.0;0.0;0.0;0.042021393775939934;0.0;0.0;0.0;0.0;0.0;0.08912203460931778;0.0878978744149208
4627;pu2157;PolyU;2011;0.0;0.21060176193714145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07082775235176086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09857331961393356;0.0;0.0;0.0;0.0;0.0;0.0;0.4817857146263122;0.024800732731819156;0.0;0.0;0.06471147388219832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04112571105360985;0.0;0.0
4628;pu2158;PolyU;2011;0.0;0.1829400658607483;0.0;0.032111525535583496;0.028088154271245003;0.11244075745344162;0.0;0.031206846237182617;0.2977306544780731;0.0;0.0;0.0;0.0;0.0;0.07797953486442566;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10878530144691467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07738429307937622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04725924879312515;0.0
4629;pu2159;PolyU;2011;0.5361472368240356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016288647428154945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10655761510133743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3326701819896698;0.0;0.0;0.0
4630;pu2161;PolyU;2011;0.0;0.03655614703893662;0.036373816430568695;0.0;0.0;0.0;0.0;0.37687498331069946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12867555022239685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.048201359808444984;0.0;0.0;0.0;0.0;0.0;0.13263684511184692;0.027039732784032818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14706717431545258;0.0;0.06221778318285943;0.0
4631;pu2162;PolyU;2011;0.4371359944343567;0.0;0.17423880100250244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11201322078704834;0.0;0.0;0.0;0.0;0.0;0.05321504175662994;0.0;0.0;0.0;0.0;0.01317844074219465;0.0;0.0;0.0;0.16812081634998322;0.0;0.0;0.0;0.0;0.0;0.0;0.032260723412036896;0.0;0.0;0.0;0.0;0.0;0.0
4632;pu2164;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9915773868560792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4633;pu2165;PolyU;2011;0.2635755240917206;0.0;0.0;0.0;0.0;0.0;0.0;0.19090953469276428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1297719031572342;0.0;0.0;0.0;0.0;0.0;0.0;0.13194173574447632;0.0;0.0;0.0;0.0;0.0;0.22497250139713287;0.04487171396613121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4634;pu2166;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9863519668579102;0.0;0.0;0.0;0.0;0.0
4635;pu2167;PolyU;2011;0.0;0.1874305158853531;0.0;0.0;0.010295003652572632;0.1318688541650772;0.0;0.03690888360142708;0.020952396094799042;0.0;0.0;0.0;0.17353907227516174;0.2790976166725159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05612912774085999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.041343428194522865;0.0;0.029520386829972267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.030045548453927037;0.0;0.0;0.0
4636;pu2168;PolyU;2011;0.1557118445634842;0.0;0.0;0.0;0.0;0.0;0.0;0.19274945557117465;0.0;0.2147839069366455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41536805033683777;0.0;0.0;0.0;0.011857140809297562;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4637;pu2169;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.561120331287384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2164868861436844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13884702324867249;0.0;0.0;0.0;0.07563535124063492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4638;pu2170;PolyU;2011;0.3747952580451965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01909727975726128;0.0;0.0;0.4349772334098816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555076003074646;0.0;0.0;0.060408033430576324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04654703289270401;0.0;0.0
4639;pu2171;PolyU;2011;0.0;0.0;0.0;0.0;0.14825735986232758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33564314246177673;0.4324454963207245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04603331163525581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026512648910284042;0.0
4640;pu2172;PolyU;2011;0.0;0.0;0.0;0.0;0.11849180608987807;0.7262058258056641;0.0;0.0;0.0;0.0;0.0;0.0;0.08431840687990189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04944446310400963;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4641;pu2173;PolyU;2011;0.0;0.7727705836296082;0.0;0.0;0.06241828575730324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1529412567615509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4642;pu2174;PolyU;2011;0.0;0.10325346887111664;0.0;0.0;0.014744582585990429;0.0;0.0;0.0;0.023629283532500267;0.0;0.0;0.0;0.0;0.1669205129146576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033312257379293435;0.0;0.0873807743191719;0.3773828446865082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1835346519947052;0.0;0.0;0.0
4643;pu2175;PolyU;2011;0.0;0.0;0.0;0.0;0.09503155946731567;0.0;0.0;0.0;0.0;0.012166120111942293;0.0;0.0;0.0;0.32138070464134216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.034197229892015464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.058695558458566666;0.2627995014190674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20524851977825165;0.0;0.0;0.0
4644;pu2177;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16570432484149933;0.0;0.0;0.0;0.0;0.39134126901626587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4374441504478455;0.0;0.0;0.0;0.0;0.0;0.0
4645;pu2178;PolyU;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4305211007595062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07453314960002899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4826598763465881;0.0;0.0;0.0
4646;pu2180;PolyU;2011;0.18932019174098969;0.06864406168460846;0.0;0.06596313416957855;0.0;0.0;0.044087640941143036;0.022286714985966682;0.0;0.0;0.0;0.0;0.02852622605860233;0.3088501989841461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020028425380587574;0.0;0.0;0.09052176773548126;0.0;0.0;0.0;0.02109178528189659;0.0;0.1378217339515686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4647;pu2181;PolyU;2011;0.4704658389091492;0.0;0.0;0.0;0.0;0.0;0.0;0.24596476554870605;0.014323016628623009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20711421966552732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052985042333602905;0.0
