	id	filename	author	title	year	2	3	14	7	15	19	13	8	6	0	17	12	10	5	18	9	1	11	16	4
397	397	droste_judenbuche_1910_018.txt	droste	judenbuche	1910	0.0	0.23621109	0.0	0.0	0.33051154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.432373	0.0	0.0	0.0	0.0	0.0	0.0
398	398	droste_judenbuche_1910_019.txt	droste	judenbuche	1910	0.0	0.12426683	0.0	0.0	0.67927617	0.0	0.0	0.0	0.19557557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
399	399	droste_judenbuche_1910_020.txt	droste	judenbuche	1910	0.0	0.49224252	0.0	0.0	0.3794141	0.0	0.0	0.02847816	0.0	0.0	0.0	0.099077016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
400	400	droste_judenbuche_1910_021.txt	droste	judenbuche	1910	0.0	0.0	0.0	0.0	0.99400556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
401	401	droste_judenbuche_1910_022.txt	droste	judenbuche	1910	0.0	0.15593497	0.0	0.0	0.69370025	0.0	0.0	0.0	0.0	0.14949661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
402	402	droste_judenbuche_1910_023.txt	droste	judenbuche	1910	0.0	0.023596978	0.0	0.0	0.87797457	0.09761581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
403	403	droste_judenbuche_1910_024.txt	droste	judenbuche	1910	0.0	0.0	0.0	0.0	0.99327713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
404	404	droste_judenbuche_1910_025.txt	droste	judenbuche	1910	0.0	0.08896653	0.0	0.0	0.66254795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24759844	0.0	0.0	0.0	0.0	0.0	0.0
405	405	droste_judenbuche_1910_026.txt	droste	judenbuche	1910	0.0	0.2874339	0.0	0.0	0.41337892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29836017	0.0	0.0
406	406	droste_judenbuche_1910_027.txt	droste	judenbuche	1910	0.0	0.0	0.0	0.0	0.7369609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25471908	0.0	0.0	0.0
407	407	droste_judenbuche_1910_028.txt	droste	judenbuche	1910	0.0	0.37904373	0.0	0.0	0.61995864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
408	408	droste_judenbuche_1910_029.txt	droste	judenbuche	1910	0.0	0.039271537	0.0	0.0	0.72796386	0.0	0.0	0.0	0.0	0.0	0.23178867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
409	409	droste_judenbuche_1910_030.txt	droste	judenbuche	1910	0.0	0.5691291	0.0	0.0	0.42974237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
410	410	droste_judenbuche_1910_031.txt	droste	judenbuche	1910	0.0	0.1940145	0.0	0.17421615	0.63080937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
411	411	droste_judenbuche_1910_032.txt	droste	judenbuche	1910	0.0	0.02001379	0.0	0.0	0.7653612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21372889	0.0	0.0	0.0	0.0	0.0	0.0
412	412	droste_judenbuche_1910_033.txt	droste	judenbuche	1910	0.0	0.0	0.0	0.0	0.8333856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15574719	0.0	0.0	0.0	0.0	0.0	0.0	0.0
413	413	eichendorff_gluecksritter_1910_000.txt	eichendorff	gluecksritter	1910	0.0	0.32627738	0.23689719	0.0	0.010774791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4251746	0.0	0.0	0.0	0.0	0.0
414	414	eichendorff_gluecksritter_1910_001.txt	eichendorff	gluecksritter	1910	0.0	0.015104437	0.05882123	0.0	0.57630163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3490052	0.0	0.0	0.0	0.0	0.0	0.0	0.0
415	415	eichendorff_gluecksritter_1910_002.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.7852164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20778756	0.0
416	416	eichendorff_gluecksritter_1910_003.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.8033313	0.0	0.0	0.0	0.0	0.0	0.1912577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
417	417	eichendorff_gluecksritter_1910_004.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.7134307	0.0	0.0	0.0	0.0	0.0	0.2797754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
418	418	eichendorff_gluecksritter_1910_005.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.99424595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
419	419	eichendorff_gluecksritter_1910_006.txt	eichendorff	gluecksritter	1910	0.0	0.2940775	0.0	0.0	0.7049875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
420	420	eichendorff_gluecksritter_1910_007.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.8830822	0.0	0.0	0.0	0.0	0.0	0.11122965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
421	421	eichendorff_gluecksritter_1910_008.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.85325915	0.0	0.0	0.0	0.0	0.0	0.060105693	0.0	0.0	0.07971674	0.0	0.0	0.0	0.0	0.0	0.0
422	422	eichendorff_gluecksritter_1910_009.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.83551717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15899892	0.0	0.0	0.0
423	423	eichendorff_gluecksritter_1910_010.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.6675099	0.0	0.0	0.32679045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
424	424	eichendorff_gluecksritter_1910_011.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.6050552	0.0	0.0	0.0	0.0	0.0	0.38904858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
425	425	eichendorff_gluecksritter_1910_012.txt	eichendorff	gluecksritter	1910	0.010725196	0.0	0.0	0.0	0.7461627	0.0	0.0	0.0	0.0	0.0	0.08801398	0.0	0.0	0.0	0.0	0.0	0.0	0.14698388	0.0	0.0
426	426	eichendorff_gluecksritter_1910_013.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.794532	0.0	0.0	0.14773226	0.0	0.0	0.0	0.0	0.0	0.0	0.013237457	0.0	0.039709583	0.0	0.0	0.0
427	427	eichendorff_gluecksritter_1910_014.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.75210524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24254471	0.0	0.0	0.0	0.0	0.0
428	428	eichendorff_gluecksritter_1910_015.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.72154176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2734732	0.0	0.0	0.0
429	429	eichendorff_gluecksritter_1910_016.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.75137514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24263872
430	430	eichendorff_gluecksritter_1910_017.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.2042579	0.7116064	0.0	0.0	0.0	0.0	0.0	0.04024093	0.0	0.0	0.0	0.0	0.0	0.03515016	0.0	0.0	0.0
431	431	eichendorff_gluecksritter_1910_018.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.6809172	0.0	0.0	0.0	0.0	0.31118777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
432	432	eichendorff_gluecksritter_1910_019.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.69250053	0.0	0.0	0.0	0.0	0.0	0.30191052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
433	433	eichendorff_gluecksritter_1910_020.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.8964055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09284094	0.0	0.0	0.0	0.0	0.0
434	434	eichendorff_gluecksritter_1910_021.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.6695854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32399604
435	435	eichendorff_gluecksritter_1910_022.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.66301733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33182073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
436	436	eichendorff_gluecksritter_1910_023.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.9946452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
437	437	eichendorff_gluecksritter_1910_024.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.99523336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
438	438	eichendorff_gluecksritter_1910_025.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.71807945	0.0	0.0	0.0	0.0	0.0	0.27696636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
439	439	eichendorff_gluecksritter_1910_026.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.83261406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16061045	0.0	0.0	0.0	0.0	0.0
440	440	eichendorff_gluecksritter_1910_027.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.8180031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173531	0.0	0.0	0.0	0.0	0.0
441	441	eichendorff_gluecksritter_1910_028.txt	eichendorff	gluecksritter	1910	0.0	0.0	0.0	0.0	0.93990594	0.0	0.0	0.0	0.0	0.0	0.055509854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
442	442	eichendorff_gluecksritter_1910_029.txt	eichendorff	gluecksritter	1910	0.0	0.012474369	0.0	0.0	0.5953821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39124727	0.0	0.0	0.0
443	443	eichendorff_gluecksritter_1910_030.txt	eichendorff	gluecksritter	1910	0.23460251	0.0	0.0	0.0	0.7564288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
444	444	ense_liebe_1910_000.txt	ense	liebe	1910	0.0	0.37946266	0.2327733	0.015499929	0.04479725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32003593	0.0	0.0	0.0	0.0	0.0	0.0	0.0
445	445	ense_liebe_1910_001.txt	ense	liebe	1910	0.0	0.9477647	0.045864597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
446	446	ense_liebe_1910_002.txt	ense	liebe	1910	0.0	0.57757884	0.0	0.0	0.25113705	0.09711495	0.0	0.0	0.0	0.07342535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
447	447	ense_liebe_1910_003.txt	ense	liebe	1910	0.0	0.6244905	0.024949621	0.0	0.3496556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
448	448	ense_liebe_1910_004.txt	ense	liebe	1910	0.0	0.94524163	0.0	0.0	0.020843193	0.0	0.032887246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
449	449	ense_liebe_1910_005.txt	ense	liebe	1910	0.0	0.3320662	0.0	0.0	0.4858292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18124013	0.0	0.0	0.0	0.0	0.0	0.0	0.0
450	450	ense_liebe_1910_006.txt	ense	liebe	1910	0.0	0.83479977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15719716	0.0	0.0	0.0	0.0	0.0	0.0
451	451	ense_liebe_1910_007.txt	ense	liebe	1910	0.0	0.41298673	0.015517472	0.0	0.570586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
452	452	ense_liebe_1910_008.txt	ense	liebe	1910	0.0	0.45667526	0.0	0.0	0.5338503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
453	453	ense_liebe_1910_009.txt	ense	liebe	1910	0.0	0.6792002	0.0	0.0	0.16341324	0.0	0.0	0.0	0.0	0.0	0.0	0.15646909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
454	454	ense_liebe_1910_010.txt	ense	liebe	1910	0.0	0.61988306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3738123	0.0	0.0
455	455	ense_liebe_1910_011.txt	ense	liebe	1910	0.0	0.71203643	0.0	0.0	0.2078404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07912151	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456	456	ense_liebe_1910_012.txt	ense	liebe	1910	0.0	0.40175864	0.25598004	0.0	0.34138814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
457	457	ense_liebe_1910_013.txt	ense	liebe	1910	0.0	0.7551697	0.0	0.0	0.0	0.0	0.0	0.23659493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
458	458	ense_liebe_1910_014.txt	ense	liebe	1910	0.0	0.6853574	0.0	0.0	0.0	0.0	0.30751306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
459	459	ense_liebe_1910_015.txt	ense	liebe	1910	0.0	0.627591	0.0	0.0	0.20094061	0.0	0.0	0.0	0.0	0.0	0.17057532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
460	460	ense_liebe_1910_016.txt	ense	liebe	1910	0.0	0.64725035	0.0	0.0	0.11263259	0.0	0.0	0.0	0.2391964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
461	461	ense_liebe_1910_017.txt	ense	liebe	1910	0.0	0.5074305	0.0	0.0	0.31842124	0.17326856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
462	462	ense_liebe_1910_018.txt	ense	liebe	1910	0.0	0.6274396	0.0	0.0	0.23943241	0.0	0.0	0.0	0.022836417	0.0	0.0	0.0	0.017187394	0.086102575	0.0	0.0	0.0	0.0	0.0	0.0
463	463	ense_liebe_1910_019.txt	ense	liebe	1910	0.0	0.8265828	0.0	0.0	0.0	0.0	0.0	0.0	0.0945689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07038421	0.0
464	464	ense_liebe_1910_020.txt	ense	liebe	1910	0.0	0.45350584	0.045040864	0.0	0.5005505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
465	465	ense_liebe_1910_021.txt	ense	liebe	1910	0.0	0.49744916	0.0	0.0	0.32111543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18062848	0.0	0.0
466	466	ense_liebe_1910_022.txt	ense	liebe	1910	0.0	0.6767674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31399545	0.0	0.0	0.0	0.0	0.0	0.0	0.0
467	467	ense_liebe_1910_023.txt	ense	liebe	1910	0.0	0.6610025	0.0	0.0	0.33802307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
468	468	ense_liebe_1910_024.txt	ense	liebe	1910	0.0	0.5791089	0.0	0.0	0.4198118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
469	469	ense_liebe_1910_025.txt	ense	liebe	1910	0.01945834	0.7774326	0.0	0.0	0.13967364	0.0	0.0	0.0	0.01618996	0.0	0.0	0.0	0.04636374	0.0	0.0	0.0	0.0	0.0	0.0	0.0
470	470	ense_liebe_1910_026.txt	ense	liebe	1910	0.13059755	0.6284885	0.0	0.0	0.23997782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
471	471	ense_liebe_1910_027.txt	ense	liebe	1910	0.0	0.6894428	0.0	0.0	0.18631944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1233213	0.0	0.0	0.0	0.0	0.0	0.0	0.0
472	472	ense_liebe_1910_028.txt	ense	liebe	1910	0.0	0.64142656	0.0	0.0	0.2724688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08512429	0.0	0.0	0.0	0.0
473	473	ense_liebe_1910_029.txt	ense	liebe	1910	0.0	0.6519985	0.0	0.0	0.16579454	0.0	0.0	0.0	0.18122196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
474	474	ense_liebe_1910_030.txt	ense	liebe	1910	0.0	0.5185827	0.0	0.0	0.3391725	0.0	0.0	0.1413371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
475	475	ense_liebe_1910_031.txt	ense	liebe	1910	0.0	0.8019013	0.0	0.0	0.0107463505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18633282	0.0	0.0
476	476	ense_liebe_1910_032.txt	ense	liebe	1910	0.0	0.7096853	0.0	0.0	0.2142827	0.0	0.0	0.0	0.074991696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
477	477	ense_liebe_1910_033.txt	ense	liebe	1910	0.0	0.71799666	0.0	0.0	0.16997054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11085261	0.0	0.0	0.0	0.0	0.0	0.0
478	478	frey_versprechen_1910_000.txt	frey	versprechen	1910	0.0	0.06320492	0.9161808	0.0	0.01970925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
479	479	frey_versprechen_1910_001.txt	frey	versprechen	1910	0.0	0.31305918	0.0	0.4188665	0.2671794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
480	480	frey_versprechen_1910_002.txt	frey	versprechen	1910	0.0	0.0	0.0	0.0	0.7865179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20485264	0.0	0.0	0.0	0.0	0.0	0.0	0.0
481	481	frey_versprechen_1910_003.txt	frey	versprechen	1910	0.0	0.25005212	0.0	0.0	0.53983575	0.0	0.0	0.0	0.20918627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
482	482	frey_versprechen_1910_004.txt	frey	versprechen	1910	0.0	0.4010693	0.0	0.0	0.30870232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28934833	0.0	0.0	0.0
483	483	frey_versprechen_1910_005.txt	frey	versprechen	1910	0.0	0.52517223	0.0	0.0	0.4738323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
484	484	frey_versprechen_1910_006.txt	frey	versprechen	1910	0.0	0.22518298	0.0	0.0	0.49362567	0.0	0.0	0.0	0.0	0.0	0.28034484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
485	485	frey_versprechen_1910_007.txt	frey	versprechen	1910	0.0	0.8130691	0.0	0.0	0.186026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
486	486	frey_versprechen_1910_008.txt	frey	versprechen	1910	0.0	0.58467185	0.11500962	0.0	0.28389877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015462767	0.0	0.0	0.0	0.0	0.0
487	487	frey_versprechen_1910_009.txt	frey	versprechen	1910	0.0	0.34434798	0.0	0.0	0.43860784	0.0	0.0	0.0	0.21619867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
488	488	frey_versprechen_1910_010.txt	frey	versprechen	1910	0.0	0.31422612	0.0	0.13238136	0.5525238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
489	489	frey_versprechen_1910_011.txt	frey	versprechen	1910	0.0	0.15432103	0.0	0.0	0.82608783	0.0	0.0	0.0	0.0	0.0	0.018638954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
490	490	frey_versprechen_1910_012.txt	frey	versprechen	1910	0.0	0.11780314	0.0	0.0	0.8813125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
491	491	frey_versprechen_1910_013.txt	frey	versprechen	1910	0.0	0.15358384	0.0	0.0	0.6398554	0.0	0.0	0.0	0.0	0.0	0.20566952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
492	492	frey_versprechen_1910_014.txt	frey	versprechen	1910	0.0	0.7887605	0.0	0.0	0.21027678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
493	493	frey_versprechen_1910_015.txt	frey	versprechen	1910	0.0	0.2746942	0.0	0.0	0.42409045	0.300447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
494	494	frey_versprechen_1910_016.txt	frey	versprechen	1910	0.0	0.21176118	0.0	0.0	0.7873009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
495	495	frey_versprechen_1910_017.txt	frey	versprechen	1910	0.0	0.36848778	0.0	0.0	0.42062753	0.0	0.0	0.0	0.20993136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
496	496	frey_versprechen_1910_018.txt	frey	versprechen	1910	0.0	0.19437616	0.0	0.0	0.6630601	0.0	0.0	0.0	0.0	0.0	0.08442517	0.057255067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
497	497	frey_versprechen_1910_019.txt	frey	versprechen	1910	0.0	0.12922113	0.0	0.0	0.76628673	0.0	0.0	0.10359728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
498	498	frey_versprechen_1910_020.txt	frey	versprechen	1910	0.0	0.15545072	0.0	0.0	0.7298028	0.0	0.0	0.0	0.0	0.0	0.02959292	0.0	0.0	0.0	0.08427304	0.0	0.0	0.0	0.0	0.0
499	499	frey_versprechen_1910_021.txt	frey	versprechen	1910	0.0	0.35576776	0.0	0.0	0.63215774	0.0	0.0	0.0	0.0111194495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
500	500	frey_versprechen_1910_022.txt	frey	versprechen	1910	0.0	0.0674403	0.0	0.0	0.72210085	0.0	0.0	0.0	0.20958158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
501	501	frey_versprechen_1910_023.txt	frey	versprechen	1910	0.2506924	0.099526204	0.0	0.0	0.6489236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
502	502	frey_versprechen_1910_024.txt	frey	versprechen	1910	0.0	0.3868548	0.0	0.0	0.61220104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
503	503	frey_versprechen_1910_025.txt	frey	versprechen	1910	0.0	0.21209277	0.0	0.0	0.6126789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17434165	0.0	0.0	0.0	0.0	0.0	0.0	0.0
504	504	frey_versprechen_1910_026.txt	frey	versprechen	1910	0.0	0.0	0.0	0.0	0.8249471	0.0	0.0	0.0	0.0	0.0	0.16891216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
505	505	frey_versprechen_1910_027.txt	frey	versprechen	1910	0.0	0.056252345	0.0	0.0	0.801747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13224395	0.0	0.0	0.0	0.0	0.0	0.0	0.0
506	506	frey_versprechen_1910_028.txt	frey	versprechen	1910	0.0	0.030104645	0.0	0.0	0.78400284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18501256	0.0
507	507	frey_versprechen_1910_029.txt	frey	versprechen	1910	0.0	0.2851083	0.0	0.0	0.37112802	0.0	0.0	0.0	0.0	0.0	0.0	0.3327052	0.0	0.0	0.010207746	0.0	0.0	0.0	0.0	0.0
508	508	frey_versprechen_1910_030.txt	frey	versprechen	1910	0.0	0.5511898	0.0	0.15440908	0.2934735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
509	509	frey_versprechen_1910_031.txt	frey	versprechen	1910	0.0	0.32649633	0.0	0.0	0.5218778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15067239	0.0	0.0
510	510	frey_versprechen_1910_032.txt	frey	versprechen	1910	0.0	0.27606657	0.13844015	0.0	0.584638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
511	511	frey_versprechen_1910_033.txt	frey	versprechen	1910	0.0	0.06431673	0.0	0.0	0.7038644	0.0	0.0	0.0	0.23089345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
512	512	frey_versprechen_1910_034.txt	frey	versprechen	1910	0.0	0.0	0.0	0.0	0.7704645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21986748	0.0	0.0	0.0	0.0	0.0	0.0
513	513	frey_versprechen_1910_035.txt	frey	versprechen	1910	0.0	0.3516162	0.0	0.0	0.4133709	0.0	0.0	0.0	0.23411846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
