	idno	univ	year	date	title	count	0	2	4	1	3	6	7	9	8	5
4009	cu1171	CUHK	2011	2011-11-07	CUHK School of Architecture to Stage 'Building Culture' Exhibition and Symposium with Consulate General of Spain in Celebration of its 20th Anniversary  Showcasing Avant-Garde Spanish Architecture and Bringing Inspiration to Cultural and Urban Development in Hong Kong  	1	0.99796134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4010	pu0315	PolyU	2004	2004-07-02	PolyU promotes logistics and RFID technology for industry	1	0.7374927	0.26011968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4011	cu1343	CUHK	2012	2012-07-12	CUHK Business School Joins Hands with School of Journalism and Communication to Pioneer the First Business Administration and Journalism and Communication Double Degree Options in Hong Kong to Foster Cross-sector Talents in Communications and Business	1	0.0	0.0	0.0	0.0	0.0	0.39522284	0.115770064	0.0	0.0	0.48555169
4012	hu0838	HKU	2010	2010-08-09	HKU and the Servier Research Group join hands to develop a new line of pharmaceutical products in the field of osteogenesis	1	0.0	0.0	0.0	0.76942575	0.17474723	0.0	0.0	0.0	0.05000791	0.0
4013	hu1120	HKU	2014	2014-02-18	HKU unveils sculpture in recognition of Dr Stanley Ho	1	0.41253737	0.0	0.0	0.56367624	0.0	0.0	0.0	0.0	0.0	0.0202334
4014	pu0773	PolyU	2007	2007-02-07	English Language Festival at PolyU	1	0.041449223	0.10169844	0.0	0.8199487	0.0	0.033320773	0.0	0.0	0.0	0.0
4015	pu0940	PolyU	2007	2007-12-17	PolyU researchers win top prizes in Brussels Eureka Fair	1	0.026411714	0.0	0.0	0.94341195	0.0	0.023453735	0.0	0.0	0.0	0.0
4016	cu0849	CUHK	2010	2010-08-25	The Chinese University Joins iTunes U  as a Further Step towards ‘Education without Borders’	1	0.7518256	0.24331762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4017	cu0316	CUHK	2009	2009-01-13	CUHK Science Faculty launches its first Broad-based Admissions Scheme  for Life Sciences Disciplines	1	0.5972431	0.0	0.0	0.11633084	0.0	0.0	0.28488687	0.0	0.0	0.0
4018	cu1414	CUHK	2012	2012-10-18	CUHK ISEIS Professor Assisted in Search and Rescue for the Lamma Island Ferry Disaster	1	0.7142383	0.0	0.0	0.1310298	0.0	0.15117699	0.0	0.0	0.0	0.0
4019	cu0792	CUHK	2010	2010-06-15	Third Opinion Poll on 2012 Constitutional Reforms	1	0.33097255	0.0	0.0	0.16105056	0.22361188	0.27807665	0.0	0.0	0.0	0.0
4020	cu0644	CUHK	2008	2008-02-22	CUHK Art Museum Exhibition to Showcase  Rich Daoist Art Collection in China	1	0.27014938	0.0	0.0	0.18005657	0.13918129	0.4074315	0.0	0.0	0.0	0.0
4021	pu0314	PolyU	2004	2004-07-04	PolyU to host international logistics conference	1	0.5127505	0.0	0.0	0.47104993	0.0	0.0	0.0	0.0	0.013004275	0.0
4022	pu2705	PolyU	2014	2014-03-18	Jockey Club Innovation Tower opens at PolyU	1	0.800946	0.0	0.19624957	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4023	hu0164	HKU	2004	2004-11-08	HKU to hold a Ceremony in Memory of Mrs Dorothy Ada Collins (Press Invitation)	1	0.20149255	0.0	0.0	0.6541014	0.0	0.0	0.0	0.0	0.0	0.14163221
4024	cu0205	CUHK	2009	2009-06-22	CUHK Professor as the First Hong Kong Winner of  IEEE ComSoc Asia-Pacific Outstanding Young Researcher Award	1	0.10879585	0.0	0.0	0.84788215	0.0	0.0	0.0	0.0	0.0	0.040079582
4025	pu2672	PolyU	2014	2014-01-16	PolyU stages the first Intimate Fashion Show at Hong Kong Fashion Week	1	0.65507907	0.0	0.0	0.15760548	0.18539903	0.0	0.0	0.0	0.0	0.0
4026	pu2470	PolyU	2013	2013-03-01	PolyU academics elected HKAES Fellows	1	0.5138834	0.0	0.041941583	0.42561933	0.0	0.0	0.0	0.0	0.0	0.015461933
4027	cu3314	CUHK	2006	2006-01-12	CUHK IVF Centre at PWH Granted First ISO 9001:2000 Certification	1	0.0	0.07060668	0.0	0.69539076	0.0	0.0	0.0	0.0	0.0	0.23045744
4028	pu0868	PolyU	2007	2007-06-22	PolyU organizes international fashion exhibition	1	0.039265312	0.0	0.0	0.0	0.32802567	0.5096636	0.0	0.0	0.0	0.120627336
4029	pu1521	PolyU	2005	2005-12-30	PolyU to host international conference on biometrics	1	0.3602564	0.09606022	0.0	0.53971523	0.0	0.0	0.0	0.0	0.0	0.0
4030	hu0548	HKU	2011	2011-04-12	A Dialogue with World University Leaders	1	0.07325189	0.0	0.0	0.0	0.0	0.7635982	0.035817314	0.0	0.124994546	0.0
4031	cu0716	CUHK	2007	2007-04-27	Groundbreaking Study on Female Infertility Chosen as Best Research	1	0.020485694	0.0	0.058478862	0.0	0.0	0.0	0.090939224	0.0	0.8291908	0.0
4032	cu3138	CUHK	2003	2003-05-02	"Staying Ahead of the Pack: HSBC CEO Shares Recipe for Success at CUHK EMBA ""Talking to CEOs"" Show"	1	0.03745489	0.19780163	0.051675476	0.7118761	0.0	0.0	0.0	0.0	0.0	0.0
4033	pu1548	PolyU	2006	2006-06-26	"PolyU's ""Kalitta Air Award"" injects new talents into aviation industry"	1	0.74876475	0.0	0.0	0.0	0.24846742	0.0	0.0	0.0	0.0	0.0
4034	cu1143	CUHK	2011	2011-10-10	ISEIS Young Scholar Wins AARS Best Paper Award of 2011	1	0.0	0.0	0.0	0.92189634	0.0	0.0	0.07586497	0.0	0.0	0.0
4035	hu0313	HKU	2004	2004-03-24	Universitas 21 International Research Collaboration Initiative	1	0.67492795	0.0	0.0	0.15445742	0.0	0.0	0.16810982	0.0	0.0	0.0
4036	cu1632	CUHK	2013	2013-09-25	Shaw Laureates in Life Science and Medicine 2013 Spoke at CUHK	1	0.0	0.0	0.0	0.99756026	0.0	0.0	0.0	0.0	0.0	0.0
4037	hu0894	HKU	2014	2014-10-03	Hide &amp; Seek: Sterile Neutrinos Remain Elusive Daya Bay neutrino experiment publishes a new result on its first search for a “sterile” neutrino 	1	0.18948112	0.29679272	0.0	0.380793	0.13062009	0.0	0.0	0.0	0.0	0.0
4038	hu0574	HKU	2015	2015-03-27	HKU Department of Japanese Studies holds exhibition on Early Japan Airlines Advertising	1	0.06397341	0.0	0.0	0.0	0.0	0.0	0.024516061	0.0	0.9096136	0.0
4039	hu0640	HKU	2013	2013-01-23	"HKU Faculty of Education holds public forum on ""How do we know if an Education Reform is Successful? – Insights from European and Asian Education Innovations"""	1	0.0	0.0	0.0	0.0	0.0	0.9985507	0.0	0.0	0.0	0.0
4040	pu0976	PolyU	2008	2008-04-15	PolyU receives donation from Fenix Group	1	0.22810595	0.0	0.31741732	0.4526013	0.0	0.0	0.0	0.0	0.0	0.0
4041	pu1717	PolyU	2006	2006-03-03	Rehab experts make great strides in pain management	1	0.0	0.0	0.0	0.83425003	0.0	0.0	0.0	0.0	0.0	0.1621149
4042	pu0938	PolyU	2007	2007-12-12	PolyU appoints Ms Zaha Hadid as Architect of “Innovation Tower”	1	0.07283101	0.18814018	0.0	0.4955685	0.0	0.0	0.17427488	0.0	0.0	0.06734762
4043	hu0126	HKU	2008	2008-11-18	HKU releases Pioneer Study on Trans-Generational Death Attitudes	1	0.3761028	0.0	0.0	0.5614028	0.0	0.0	0.0	0.060515985	0.0	0.0
4044	hu1369	HKU	2014	2014-09-18	HKU Faculty of Dentistry to hold Love Teeth Day for public	1	0.78745687	0.0	0.0	0.0	0.14874178	0.0	0.0	0.0	0.060644772	0.0
4045	cu0708	CUHK	2007	2007-03-20	Assuring Quality in Cardiac and Other Surgery CUHK Initiates Surgical Audit Database	1	0.4619949	0.2993044	0.12610437	0.0	0.0	0.043596238	0.0	0.0	0.06739405	0.0
4046	pu0831	PolyU	2007	2007-04-27	PolyU releases latest Customer Perceived Value in Hong Kong’s retail sector	1	0.08361988	0.0	0.0	0.0	0.558407	0.31745777	0.0	0.0	0.0	0.038095698
4047	cu1358	CUHK	2012	2012-07-30	CUHK Professor Dennis Lo Awarded by American Association for Clinical Chemistry for Non-invasive Prenatal Diagnosis Research The First Ever Chinese to Receive the Honour 	1	0.5900254	0.0	0.0	0.0	0.24942857	0.121934906	0.0	0.0	0.03642453	0.0
4048	hu0263	HKU	2010	2010-02-09	HKU to award five Honorary Degrees	1	0.47928637	0.0	0.0	0.0	0.21170005	0.035280842	0.0	0.0	0.022397643	0.25059116
4049	pu2619	PolyU	2013	2013-10-09	PolyU students excel in International Engineering Design Contest	1	0.13755989	0.0	0.0	0.85769093	0.0	0.0	0.0	0.0	0.0	0.0
4050	pu2688	PolyU	2014	2014-02-11	PolyU announces the outcome of the review conducted by the Independent Panel of Inquiry	1	0.9952305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4051	pu0942	PolyU	2007	2007-12-21	PolyU holds denim exhibition to counter fashion trends	1	0.4166237	0.0	0.0	0.45727375	0.0	0.053785644	0.070343	0.0	0.0	0.0
4052	cu3681	CUHK	2007	2007-01-01	CUHK Launches Five-day Week on	1	0.22739364	0.38969964	0.0	0.047941923	0.042356525	0.29168394	0.0	0.0	0.0	0.0
4053	pu1577	PolyU	2009	2009-03-03	PolyU Graduate School of Business Soars in World Ranking	1	0.14895013	0.0	0.0	0.0	0.49773067	0.35144484	0.0	0.0	0.0	0.0
4054	cu0651	CUHK	2008	2008-03-31	World Bank Chief Economist Professor Justin Yifu Lin Lectured at CUHK	1	0.17655568	0.07378697	0.0	0.0	0.19093291	0.08902173	0.3871977	0.0	0.08124737	0.0
4055	hu0108	HKU	2005	2005-02-14	166 Staff at HKU to receive Long Service Awards (Press Invitation)	1	0.44554612	0.039218567	0.0	0.5114814	0.0	0.0	0.0	0.0	0.0	0.0
4056	hu1428	HKU	2015	2015-08-26	HKU Identifies Novel DNA Changes in Patients with Hirschsprung disease that disrupt the development of the enteric nervous system	1	0.0	0.21490298	0.0	0.64007545	0.14271161	0.0	0.0	0.0	0.0	0.0
4057	cu2086	CUHK	2015	2015-10-01	CUHK Delivers over 1,000 Mooncakes to the Elderly	1	0.0	0.0	0.0	0.9166334	0.080070116	0.0	0.0	0.0	0.0	0.0
4058	pu0894	PolyU	2007	2007-09-19	PolyU study shows shoppers’ satisfaction on the decline	1	0.0	0.0	0.0	0.90865004	0.08829507	0.0	0.0	0.0	0.0	0.0
4059	cu1949	CUHK	2014	2014-12-23	"CUHK Introduces Asia's First ""Gastric Pacemaker"" To Restore Digestive Function in Gastroparesis Patients"	1	0.03739729	0.5830767	0.0	0.29079494	0.08757843	0.0	0.0	0.0	0.0	0.0
4060	pu6008	PolyU	2014	2014-06-25	PolyU fashion design graduates stage 2014 Fashion Show	1	0.0	0.22116429	0.0	0.6367943	0.12567616	0.0	0.013753307	0.0	0.0	0.0
4061	cu3664	CUHK	2003	2003-05-19	CUHK Survey Shows Students and Professionals Pessimistic and Worried about SARS	1	0.5862547	0.39324895	0.0	0.018070284	0.0	0.0	0.0	0.0	0.0	0.0
4062	pu1829	PolyU	2003	2003-11-04	Institutional Award for PolyU's outstanding tourism education	1	0.0	0.0	0.0	0.9077028	0.08908074	0.0	0.0	0.0	0.0	0.0
4063	pu0906	PolyU	2007	2007-10-23	PolyU received a grant of $10m from the Victor and William Fung Foundation to establish “The Li &amp; Fung China Social Policy Research Fund”	1	0.0	0.2107496	0.0	0.69403327	0.092071794	0.0	0.0	0.0	0.0	0.0
4064	hu0055	HKU	2004	2004-11-01	HKU Libraries Reading Club - Feeling the Stones: Reminiscences by David Akers-Jones	1	0.0	0.23126422	0.0	0.7487961	0.014666811	0.0	0.0	0.0	0.0	0.0
4065	pu2506	PolyU	2013	2013-04-19	Opening Ceremony of Halls of Residence (Homantin) cum Donors’ Reception	1	0.0	0.0	0.1269832	0.7966233	0.07305752	0.0	0.0	0.0	0.0	0.0
4066	pu2280	PolyU	2012	2012-04-20	PolyU students present green kitchenware products at Hong Kong Houseware Fair	1	0.0	0.0	0.0	0.78129154	0.1751928	0.0	0.0	0.0	0.03860225	0.0
4067	pu1245	PolyU	2009	2009-11-23	PolyU's performance in construction research tops the world 	1	0.0	0.0	0.0	0.99549615	0.0	0.0	0.0	0.0	0.0	0.0
4068	pu1273	PolyU	2010	2010-01-10	PolyU members walk for charity	1	0.0	0.20723528	0.0	0.6971387	0.0	0.0	0.0	0.0	0.0920764	0.0
4069	hu0611	HKU	2005	2005-12-06	The 172nd Congregation of The University of Hong Kong	1	0.0	0.0	0.0	0.7812968	0.17519453	0.0	0.0	0.0	0.03859532	0.0
4070	hu0222	HKU	2015	2015-08-25	Ageing in place: Safe swallowing in the frail elderly living in the community	1	0.0	0.08966006	0.0	0.86923033	0.0	0.0	0.0	0.0	0.0	0.037887033
4071	hu1352	HKU	2004	2004-03-10	Father of Genetic Medicine to Chair HKU's Public Lecture on Genome	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99632657	0.0
4072	cu0207	CUHK	2009	2009-06-18	CUHK to Establish Joint Traditional Medicine Laboratory with French Institutions	1	0.0	0.35069486	0.0	0.55663973	0.0	0.08936716	0.0	0.0	0.0	0.0
4073	cu0857	CUHK	2010	2010-09-09	Australian National University Vice-Chancellor Prof. Ian Chubb  Speaks on the Role of National University Today	1	0.6136919	0.38414434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4074	cu3107	CUHK	2004	2004-11-01	Major Ranking Leap for CUHK's EMBA Worldwide No. 1 Independent EMBA in Asia-Pacific Again	1	0.0	0.10453482	0.0	0.64444464	0.03866483	0.12474664	0.0	0.0	0.0	0.0846102
4075	cu1346	CUHK	2012	2012-07-15	CUHK Scholar Receives 'Dragon Programme' Award for Advanced Technology to Detect Ground Movement from Space Satellites 	1	0.99799883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4076	cu3398	CUHK	2006	2006-07-13	Gastroesophageal reflux disease: New trend and advance in treatment	1	0.05205452	0.0	0.6765773	0.27033225	0.0	0.0	0.0	0.0	0.0	0.0
4077	cu1166	CUHK	2011	2011-10-28	CUHK S.H. Ho College Opens Creating a Home Away from Home for 600 Students	1	0.0	0.0	0.0	0.0	0.9975658	0.0	0.0	0.0	0.0	0.0
4078	cu2068	CUHK	2015	2015-08-27	CUHK ‘International Poets in Hong Kong’ – Coral Bracho Poetry Workshop   NOW OPEN FOR APPLICATION	1	0.6118457	0.0	0.0	0.3841633	0.0	0.0	0.0	0.0	0.0	0.0
4079	pu1387	PolyU	2006	2006-04-12	PolyU academic awarded Doctor of Science by the University of Cambridge	1	0.23723412	0.0	0.418318	0.34146592	0.0	0.0	0.0	0.0	0.0	0.0
4080	pu0904	PolyU	2007	2007-10-12	PolyU offers a taste of university life for PLA officers	1	0.7792686	0.0	0.0	0.0	0.17586853	0.04282744	0.0	0.0	0.0	0.0
4081	hu0384	HKU	2015	2015-09-09	“Reaching Out and Inspiring Lives” HKU Centre for Suicide Research and Prevention releases latest figures and prevention recommendations on suicide	1	0.0	0.1425618	0.0	0.718346	0.13709669	0.0	0.0	0.0	0.0	0.0
4082	pu1272	PolyU	2010	2010-01-08	PolyU Sa Sa Invitation Golf Tournament kicks off	1	0.8357686	0.07355301	0.0	0.0	0.0	0.0	0.06285497	0.025071125	0.0	0.0
4083	hu1345	HKU	2016	2016-03-23	UMAG receives two limited-edition prints from the Robert Rauschenberg Foundation: Ghada and Sayed from the series Our House is on Fire  An exploration of humanity through conflict  	1	0.0	0.0	0.0	0.9963887	0.0	0.0	0.0	0.0	0.0	0.0
4084	hu0568	HKU	2009	2009-10-29	HKU to award Honorary Degree to Nobel Laureate Professor Roger Yonchien Tsien	1	0.0	0.0	0.0	0.9944	0.0	0.0	0.0	0.0	0.0	0.0
4085	cu2246	CUHK	2016	2016-04-27	CUHK Jockey Club Museum of Climate Change Presents Earth Day 2016 	1	0.40083528	0.09121601	0.50393486	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4086	cu1209	CUHK	2011	2011-12-13	CUHK Shaw College Huen Wing Ming Building Works Commenced Multi-purpose Learning Centre to Provide Quality Learning Environment for Students	1	0.0	0.0	0.0	0.0	0.0	0.9958806	0.0	0.0	0.0	0.0
4087	pu1202	PolyU	2009	2009-09-05	PolyU and Warwick jointly hold 17th Congregation for Integrated Engineering Business Management Programme	1	0.0	0.0	0.0	0.85905635	0.13176659	0.0	0.0	0.0	0.0	0.0
4088	cu1788	CUHK	2014	2014-04-02	CUHK Jockey Club Initiative Gaia to Hold the ‘Municipal Solid Waste Charging’ Forum Open for Public Registration	1	0.10758468	0.21374114	0.0	0.6076475	0.0	0.06673838	0.0	0.0	0.0	0.0
4089	hu0101	HKU	2014	2014-12-02	Dr Ambrose So Shu Fai’s Calligraphy Exhibition  “Infusing the Past with the Present” at The University of Hong Kong 	1	0.12395077	0.0	0.03976725	0.10267689	0.0	0.0	0.24095167	0.08742938	0.06690378	0.33775848
4090	cu1000	CUHK	2011	2011-03-27	Philanthropist Donates 10 Million to Support CUHK General Education Baldwin Cheng Research Centre for General Education Opens 	1	0.03396791	0.034306046	0.0	0.90297544	0.0	0.023402426	0.0	0.0	0.0	0.0
4091	cu0065	CUHK	2010	2010-01-28	Intestinal Polyp Image Recognition System Invented by CUHK PhD Students Won IEEE Award	1	0.0	0.0	0.0	0.9568655	0.039327033	0.0	0.0	0.0	0.0	0.0
4092	cu0329	CUHK	2008	2008-12-12	CUHK Ecological School Project Wins Another International Honour	1	0.0	0.0	0.0	0.14774528	0.0	0.0	0.0	0.0	0.0	0.84933776
4093	hu0744	HKU	2008	2008-09-30	HKU Announces Salary Adjustment	1	0.05471656	0.2127042	0.0	0.33276471	0.0	0.0	0.3969401	0.0	0.0	0.0
4094	pu1614	PolyU	2008	2008-07-16	PolyU ranks among Asia’s best in Operations Research and Management Science	1	0.3042046	0.3926073	0.10754622	0.0	0.19257441	0.0	0.0	0.0	0.0	0.0
4095	hu0966	HKU	2013	2013-08-16	HKU plans for a New Western Gateway of Hong Kong at the Western Harbourfront	1	0.8142155	0.0	0.18375859	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4096	cu1234	CUHK	2012	2012-01-19	CUHK Anthropology Department Releases Research Findings on Nepalese Drug Abusers in Hong Kong	1	0.06015649	0.0	0.0	0.93627584	0.0	0.0	0.0	0.0	0.0	0.0
4097	pu2573	PolyU	2013	2013-07-10	PolyU scientist seeks to identify genes causing rare cancer	1	0.0	0.027162941	0.0	0.83976185	0.12877157	0.0	0.0	0.0	0.0	0.0
4098	hu0803	HKU	2010	2010-03-31	HKU Announces 2010 Q2 HK Macroeconomic Forecast	1	0.6003792	0.24906938	0.0	0.14895612	0.0	0.0	0.0	0.0	0.0	0.0
4099	pu1652	PolyU	2009	2009-11-27	PolyU honours outstanding staff	1	0.0	0.0	0.1450629	0.7277598	0.123330824	0.0	0.0	0.0	0.0	0.0
4100	pu1674	PolyU	2007	2007-03-02	Double honour for PolyU’s Faculty of Business	1	0.8464343	0.0	0.0	0.0	0.0	0.0	0.1503448	0.0	0.0	0.0
4101	cu3317	CUHK	2004	2004-02-19	Diagnosis and Treatment of Heart Failure	1	0.14211094	0.060586296	0.0	0.79444003	0.0	0.0	0.0	0.0	0.0	0.0
4102	cu1917	CUHK	2014	2014-11-03	Yu Ying-shih Lecture in History 2014 by Prof. Huang Chin-shing, Institute of History and Philology, Academia Sinica ALL are welcome	1	0.31340522	0.063913465	0.0	0.0	0.33137643	0.28825328	0.0	0.0	0.0	0.0
4103	pu0601	PolyU	2006	2006-01-12	PolyU MBA Programmes Win International Acclaim	1	0.0	0.2016252	0.0	0.66241837	0.13363612	0.0	0.0	0.0	0.0	0.0
4104	cu0668	CUHK	2007	2007-01-25	CUHK and Evivar Medical set up the Centre of Excellence for the management of Hepatits B	1	0.89274806	0.05293097	0.0	0.0	0.0	0.0	0.0	0.0	0.051662404	0.0
4105	cu1791	CUHK	2014	2014-04-08	CUHK Showcases Novel Technologies at the International ICT Expo Roll to Roll Microcontact Printing for Manufacturing Low-cost Photonic Devices	1	0.6247587	0.07136131	0.0	0.07921348	0.0	0.13188998	0.0	0.0	0.08900011	0.0
4106	pu1249	PolyU	2009	2009-11-30	PolyU alumni contribute to building a greener Hong Kong	1	0.13963945	0.26576123	0.0	0.0	0.36166626	0.14700663	0.0	0.084128104	0.0	0.0
4107	pu6211	PolyU	2016	2016-04-17	PolyU wins top prizes in Geneva’s Invention Expo	1	0.0	0.0	0.540922	0.0	0.23886639	0.0	0.0	0.0	0.09773499	0.11737817
4108	hu1362	HKU	2016	2016-03-02	The world’s first internally motorized minimally invasive surgical robotic system for single incision or natural orifice (incision-less) robotic surgery	1	0.29989287	0.0	0.0	0.69546217	0.0	0.0	0.0	0.0	0.0	0.0
4109	hu0338	HKU	2011	2011-01-19	HKU Study on Impact of Loss of Visibility on Mortality Risks: A Report of Regional and Global Importance	1	0.0	0.0	0.0	0.03191417	0.0	0.9671969	0.0	0.0	0.0	0.0
4110	pu0698	PolyU	2006	2006-10-24	PolyU designs honoured at home and abroad	1	0.96588045	0.0	0.0	0.0	0.02023617	0.0	0.0	0.0	0.011939287	0.0
4111	hu0986	HKU	2011	2011-03-30	HKU Introduced a Novel Microwave Ablation Therapy for Liver Cancer	1	0.54545367	0.03754941	0.0	0.173951	0.08842726	0.14717323	0.0	0.0	0.0	0.0
4112	hu0469	HKU	2012	2012-03-08	Announcing the First Results from Daya Bay: Discovery of a New Kind of Neutrino Transformation	1	0.0	0.015679298	0.0280197	0.9398988	0.0	0.0	0.0	0.0	0.0	0.012453422
4113	pu1656	PolyU	2007	2007-12-14	PolyU achieves further breakthrough in shape memory technology	1	0.9250174	0.07117281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4114	pu0699	PolyU	2006	2006-10-25	Renowned financial services organisations take part in career exhibition	1	0.0	0.0	0.0	0.09077151	0.0	0.0	0.0	0.0	0.0	0.9068735
4115	pu6141	PolyU	2015	2015-09-10	PolyU to host examination for electricians	1	0.0	0.0	0.043876488	0.95350903	0.0	0.0	0.0	0.0	0.0	0.0
4116	pu0815	PolyU	2007	2007-04-02	PolyU-made space tool sets for Mars again	1	0.6739606	0.0	0.09145082	0.0	0.0	0.23093979	0.0	0.0	0.0	0.0
4117	cu2110	CUHK	2015	2015-10-26	CUHK develops ‘Computerized Assessment Tools for Language &amp; Communication Disorders’ to exhibit at InnoCarnival 2015	1	0.0	0.0	0.0	0.9613076	0.035371587	0.0	0.0	0.0	0.0	0.0
4118	pu0320	PolyU	2004	2004-06-19	PolyU takes lead in joining National University Science and Technology Park	1	0.45424283	0.21603605	0.0	0.3251248	0.0	0.0	0.0	0.0	0.0	0.0
4119	cu1625	CUHK	2013	2013-09-14	The 6th Palliative Care Symposiumfor Health Care Workers in Chinese Population: ‘Palliative Care for Geriatric Cancer Patients’	1	0.7895562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20698307	0.0
4120	hu0813	HKU	2008	2008-08-07	New face of the oldest university in Hong Kong: Opening of the HKU Centennial Campus Public Exhibition	1	0.0704733	0.0	0.0	0.9272705	0.0	0.0	0.0	0.0	0.0	0.0
4121	cu1292	CUHK	2012	2012-04-11	CUHK CLOVER Programme Supported by I‧CARE Concludes with Local, Mainland and Overseas Students United in a Bond of Love and Care to Serve the Community 	1	0.23159511	0.0	0.0	0.7660481	0.0	0.0	0.0	0.0	0.0	0.0
4122	cu2001	CUHK	2015	2015-04-02	I·CARE Floral Festival – Flowers to be grown	1	0.031785578	0.1657141	0.0	0.8005248	0.0	0.0	0.0	0.0	0.0	0.0
4123	cu0873	CUHK	2010	2010-09-30	The Shaw Laureate in Life Science and Medicine 2010 Prof. David Julius Spoke at CUHK	1	0.09091714	0.0	0.0	0.90647733	0.0	0.0	0.0	0.0	0.0	0.0
4124	pu0637	PolyU	2006	2006-02-09	PolyU celebrates inauguration of new overseas association in Singapore	1	0.5755253	0.36335486	0.0	0.057695035	0.0	0.0	0.0	0.0	0.0	0.0
4125	pu1041	PolyU	2008	2008-10-12	PolyU duo receives special awards for contribution to Beijing Olympics	1	0.9740017	0.022820732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4126	cu1585	CUHK	2013	2013-07-07	CUHK I‧CARE Programme - Christian Zheng Sheng College Service Project  Offers Valuable Learning Experience for Students	1	0.13964184	0.0	0.2253959	0.56709045	0.0	0.0	0.0	0.0	0.065966025	0.0
4127	pu1018	PolyU	2008	2008-08-21	PolyU Geo-Informatics scientist wins international award	1	0.48028982	0.0	0.0	0.44915503	0.0	0.0	0.0	0.067547105	0.0	0.0
4128	pu1113	PolyU	2009	2009-02-14	PolyU and Sik Sik Yuen jointly establish the Optometry Centre for Children, the Elderly and the Needy in Hong Kong	1	0.40449572	0.23214453	0.0	0.36047563	0.0	0.0	0.0	0.0	0.0	0.0
4129	pu0867	PolyU	2007	2007-06-21	SPEED partners with Scout Association of Hong Kong to impart contemporary leadership and management skills	1	0.0	0.0	0.2629336	0.0	0.5552397	0.0	0.18033771	0.0	0.0	0.0
4130	cu0274	CUHK	2009	2009-03-22	CUHK Hosts International Conference on China’s Diplomacy in the 21st Century	1	0.8319126	0.07156776	0.0	0.093790926	0.0	0.0	0.0	0.0	0.0	0.0
4131	pu0931	PolyU	2007	2007-12-01	PolyU&amp;#39;s Thirteenth Congregation salutes 9,700 graduates	1	0.0	0.0	0.05641753	0.7700754	0.13828197	0.0	0.0	0.0	0.0	0.032309286
4132	pu0378	PolyU	2003	2003-11-10	"PACS helps create ""filmless"" environment in hospitals"	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9978239	0.0
4133	hu0944	HKU	2008	2008-11-20	Cross-institutional Study Offers Directions for Sustainable Development of Hong Kong's Construction Industry	1	0.20474204	0.018415527	0.0	0.67845434	0.0	0.09699633	0.0	0.0	0.0	0.0
4134	cu0431	CUHK	2008	2008-05-18	Inter-school Competition on System Modeling and Optimization	1	0.50989366	0.16470626	0.0	0.0	0.32278132	0.0	0.0	0.0	0.0	0.0
4135	cu1009	CUHK	2011	2011-04-11	CUHK Invents Hong Kong’s First-ever Internet-based Platform to Support Online English Pronunciation Training for Chinese Learners	1	0.0	0.0	0.0	0.99788696	0.0	0.0	0.0	0.0	0.0	0.0
4136	pu0901	PolyU	2007	2007-10-09	Over 72 per cent of HKCC graduates articulated to degree study	1	0.71575534	0.0757107	0.106038	0.054220602	0.0	0.0	0.04653616	0.0	0.0	0.0
4137	cu2016	CUHK	2015	2015-04-27	Vice Minister of National Health and Family Planning Commission Joined CUHK as Honorary Professor To Further Promote Development of Integrative Medicine	1	0.0	0.0	0.0	0.054834694	0.0	0.8109355	0.0	0.0	0.13035022	0.0
4138	pu2532	PolyU	2013	2013-05-29	PolyU holds the First Inauguration of Endowed Professorships	1	0.27477577	0.0950226	0.0	0.61309695	0.0	0.013517923	0.0	0.0	0.0	0.0
4139	cu0137	CUHK	2009	2009-11-01	CUHK Students Accomplish Global Internship Programme Participating Countries Spanning over USA, Canada, Europe, Australia, Asia and the Mainland	1	0.31573492	0.0	0.0	0.67981654	0.0	0.0	0.0	0.0	0.0	0.0
4140	hu0696	HKU	2010	2010-05-11	Two HKU Teams Enter Imagine Cup Semi-Final	1	0.079311945	0.0	0.37468773	0.43793094	0.04796042	0.0	0.0	0.027157083	0.023316383	0.0
4141	pu2510	PolyU	2013	2013-05-02	PolyU to hold Consultation Day for JUPAS applicants	1	0.0	0.0	0.20673123	0.693063	0.0	0.0	0.0	0.0	0.0	0.09784905
4142	pu0393	PolyU	2003	2003-09-25	PolyU hosts 5th Asian Industrial Technology Congress and CEPA Forum	1	0.0	0.0	0.0	0.87298024	0.123085454	0.0	0.0	0.0	0.0	0.0
